Profile Name,Start Time,Duration,Attributes,Title,Supplemental Video Type,Device Type,Bookmark,Latest Bookmark,Country
Dominic,2020-09-21 19:33:53,00:07:01,Autoplayed: user action: Unspecified; ,Dirty Money: Season 2: The Man at the Top (Episode 2),,TCL Malone DV Smart TV,00:07:42,00:07:42,US (United States)
Dominic,2020-09-21 17:53:36,00:50:15,,Dirty Money: Season 2: The Wagon Wheel (Episode 1),,TCL Malone DV Smart TV,00:52:19,00:52:19,US (United States)
Dominic,2020-09-21 16:21:00,00:02:10,,Dirty Money: Season 2: The Wagon Wheel (Episode 1),,TCL Malone DV Smart TV,00:02:10,Not latest view,US (United States)
Dominic,2020-09-21 04:00:46,00:50:11,Autoplayed: user action: Unspecified; ,Ratched: Season 1: Angel of Mercy: Part Two (Episode 4),,TCL Malone DV Smart TV,00:51:25,00:51:25,US (United States)
Dominic,2020-09-21 02:45:12,00:46:53,,Ratched: Season 1: Angel of Mercy (Episode 3),,TCL Malone DV Smart TV,00:47:59,00:47:59,US (United States)
Dominic,2020-09-17 20:53:12,00:50:00,,Challenger: Limited Series: Nothing Ends Here (Episode 4),,TCL Malone DV Smart TV,00:50:59,00:50:59,US (United States)
Dominic,2020-09-17 19:21:33,00:01:21,Autoplayed: user action: None; ,Challenger: Limited Series: Nothing Ends Here (Episode 4),,TCL Malone DV Smart TV,00:01:25,Not latest view,US (United States)
Dominic,2020-09-17 18:41:59,00:39:33,Autoplayed: user action: None; ,Challenger: Limited Series: A Major Malfunction (Episode 3),,TCL Malone DV Smart TV,00:39:37,00:39:37,US (United States)
Dominic,2020-09-17 18:02:35,00:39:17,Autoplayed: user action: Unspecified; ,Challenger: Limited Series: HELP! (Episode 2),,TCL Malone DV Smart TV,00:40:15,00:40:15,US (United States)
Dominic,2020-09-17 17:20:04,00:42:27,,Challenger: Limited Series: Space for Everyone (Episode 1),,TCL Malone DV Smart TV,00:42:27,00:42:27,US (United States)
Dominic,2020-09-17 02:50:57,01:15:45,,Dirty Money: Season 1: The Confidence Man (Episode 6),,TCL Malone DV Smart TV,01:15:10,01:15:10,US (United States)
Dominic,2020-09-17 02:45:34,00:05:05,Autoplayed: user action: None; ,Dirty Money: Season 1: Cartel Bank (Episode 4),,TCL Malone DV Smart TV,00:05:09,00:05:09,US (United States)
Dominic,2020-09-17 02:18:55,00:26:38,,Dirty Money: Season 1: Drug Short (Episode 3),,TCL Malone DV Smart TV,01:05:02,01:05:02,US (United States)
Dominic,2020-09-16 23:58:35,00:38:24,Autoplayed: user action: None; ,Dirty Money: Season 1: Drug Short (Episode 3),,TCL Malone DV Smart TV,00:38:29,Not latest view,US (United States)
Dominic,2020-09-16 22:51:33,01:06:49,Autoplayed: user action: Unspecified; ,Dirty Money: Season 1: Payday (Episode 2),,TCL Malone DV Smart TV,01:06:26,01:06:26,US (United States)
Dominic,2020-09-16 20:55:37,01:13:37,,Dirty Money: Season 1: Hard NOx (Episode 1),,TCL Malone DV Smart TV,01:13:37,01:13:37,US (United States)
Dominic,2020-09-16 20:55:22,00:00:03,,Dirty Money: Season 2: The Wagon Wheel (Episode 1),,TCL Malone DV Smart TV,00:00:03,Not latest view,US (United States)
Dominic,2020-09-15 22:18:02,00:53:49,Autoplayed: user action: None; ,Cheer: Season 1: Daytona (Episode 6),,TCL Malone DV Smart TV,00:53:53,00:53:53,US (United States)
Dominic,2020-09-15 20:56:09,01:00:02,,Cheer: Season 1: Full Out (Episode 5),,TCL Malone DV Smart TV,01:00:02,01:00:02,US (United States)
Dominic,2020-09-15 19:50:14,00:00:02,,Cheer: Season 1: Full Out (Episode 5),,TCL Malone DV Smart TV,00:00:06,Not latest view,US (United States)
Dominic,2020-09-15 18:57:20,00:52:52,,Cheer: Season 1: Hit Zero (Episode 4),,TCL Malone DV Smart TV,00:59:58,00:59:58,US (United States)
Dominic,2020-09-15 16:50:26,00:07:04,Autoplayed: user action: None; ,Cheer: Season 1: Hit Zero (Episode 4),,TCL Malone DV Smart TV,00:07:08,Not latest view,US (United States)
Dominic,2020-09-15 15:53:56,00:56:18,,"Cheer: Season 1: Blood, Sweat and Cheers (Episode 3)",,TCL Malone DV Smart TV,00:55:56,00:55:56,US (United States)
Dominic,2020-09-15 06:10:28,00:00:03,Autoplayed: user action: None; ,"Cheer: Season 1: Blood, Sweat and Cheers (Episode 3)",,TCL Malone DV Smart TV,00:00:07,Not latest view,US (United States)
Dominic,2020-09-15 05:04:49,00:54:36,Autoplayed: user action: Unspecified; ,Cheer: Season 1: Making Mat (Episode 2),,TCL Malone DV Smart TV,00:54:40,00:54:40,US (United States)
Dominic,2020-09-15 03:51:40,00:57:34,,Cheer: Season 1: God Blessed Texas (Episode 1),,TCL Malone DV Smart TV,00:57:34,00:57:34,US (United States)
Dominic,2020-09-15 02:38:41,00:04:04,,All Day and a Night,,TCL Malone DV Smart TV,00:04:04,00:04:04,US (United States)
Dominic,2020-09-14 21:02:29,00:33:03,,Kevin Hart: Don’t F**k This Up: Season 1: Kingdom of Kevin (Episode 6),,TCL Malone DV Smart TV,00:33:49,00:33:49,US (United States)
Dominic,2020-09-14 19:43:10,00:00:31,Autoplayed: user action: None; ,Kevin Hart: Don’t F**k This Up: Season 1: Kingdom of Kevin (Episode 6),,TCL Malone DV Smart TV,00:00:35,Not latest view,US (United States)
Dominic,2020-09-14 18:46:08,00:28:55,Autoplayed: user action: Unspecified; ,Kevin Hart: Don’t F**k This Up: Season 1: This Has to Work (Episode 5),,TCL Malone DV Smart TV,00:28:58,00:28:58,US (United States)
Dominic,2020-09-14 17:48:16,00:27:52,Autoplayed: user action: Unspecified; ,Kevin Hart: Don’t F**k This Up: Season 1: Bulletproof (Episode 4),,TCL Malone DV Smart TV,00:27:36,00:27:36,US (United States)
Dominic,2020-09-14 17:24:20,00:23:53,,Kevin Hart: Don’t F**k This Up: Season 1: What Happened in Vegas (Episode 3),,TCL Malone DV Smart TV,00:23:53,00:23:53,US (United States)
Dominic,2020-09-14 05:40:35,00:35:35,,Kevin Hart: Don’t F**k This Up: Season 1: Don't Be a Bitch (Episode 2),,TCL Malone DV Smart TV,00:35:59,00:35:59,US (United States)
Dominic,2020-09-14 04:24:25,00:33:19,,Kevin Hart: Don’t F**k This Up: Season 1: 24/Kevin (Episode 1),,TCL Malone DV Smart TV,00:33:19,00:33:19,US (United States)
Dominic,2020-09-14 04:04:22,00:11:46,,Soundtrack: Season 1: Track 10: Finale (Episode 10),,TCL Malone DV Smart TV,00:53:51,00:53:51,US (United States)
Dominic,2020-09-14 02:17:21,00:38:53,,Soundtrack: Season 1: Track 10: Finale (Episode 10),,TCL Malone DV Smart TV,00:42:06,Not latest view,US (United States)
Dominic,2020-09-14 01:13:24,00:54:16,,Soundtrack: Season 1: Track 9: Margot and Annette (Episode 9),,TCL Malone DV Smart TV,00:55:02,00:55:02,US (United States)
Dominic,2020-09-14 00:27:25,00:45:47,,Soundtrack: Season 1: Track 8: Gigi and Jean (Episode 8),,TCL Malone DV Smart TV,00:55:05,00:55:05,US (United States)
Dominic,2020-09-13 23:04:44,00:08:04,,Soundtrack: Season 1: Track 8: Gigi and Jean (Episode 8),,TCL Malone DV Smart TV,00:08:08,Not latest view,US (United States)
Dominic,2020-09-13 21:38:31,00:47:55,Autoplayed: user action: Unspecified; ,Soundtrack: Season 1: Track 7: Sam and Frank (Episode 7),,TCL Malone DV Smart TV,00:49:50,00:49:50,US (United States)
Dominic,2020-09-13 20:43:35,00:54:54,Autoplayed: user action: None; ,Soundtrack: Season 1: Track 6: Joanna and Eleanor (Episode 6),,TCL Malone DV Smart TV,00:54:58,00:54:58,US (United States)
Dominic,2020-09-13 19:47:19,00:56:10,Autoplayed: user action: Unspecified; ,Soundtrack: Season 1: Track 5: Dante and Annette (Episode 5),,TCL Malone DV Smart TV,00:57:06,00:57:06,US (United States)
Dominic,2020-09-13 17:15:45,00:58:43,Autoplayed: user action: Unspecified; ,Soundtrack: Season 1: Track 4: Margot and Frank (Episode 4),,TCL Malone DV Smart TV,00:58:06,00:58:06,US (United States)
Dominic,2020-09-13 16:16:43,00:58:59,,Soundtrack: Season 1: Track 3: Sam and Dante (Episode 3),,TCL Malone DV Smart TV,00:58:59,00:58:59,US (United States)
Dominic,2020-09-13 06:39:54,00:53:58,Autoplayed: user action: None; ,Soundtrack: Season 1: Track 2: Joanna and Nellie (Episode 2),,TCL Malone DV Smart TV,00:54:02,00:54:02,US (United States)
Dominic,2020-09-13 04:31:26,00:56:36,,Soundtrack: Season 1: Track 1: Nellie and Sam (Episode 1),,TCL Malone DV Smart TV,00:56:36,00:56:36,US (United States)
Dominic,2020-09-13 02:46:53,01:41:06,,I Am Bolt,,TCL Malone DV Smart TV,01:44:30,01:44:30,US (United States)
Dominic,2020-09-12 22:32:08,02:21:14,,Da 5 Bloods,,TCL Malone DV Smart TV,02:26:43,02:26:43,US (United States)
Dominic,2020-09-12 04:15:33,01:29:30,,Hardcore Henry,,TCL Malone DV Smart TV,01:29:30,01:29:30,US (United States)
Dominic,2020-09-12 04:15:01,00:00:04,,OtherLife,,TCL Malone DV Smart TV,00:00:04,00:00:04,US (United States)
Dominic,2020-09-12 04:12:46,00:00:06,Autoplayed: user action: None; ,Get Organized with The Home Edit: Season 1: Rachel Zoe and a Multipurpose Garage (Episode 2),,TCL Malone DV Smart TV,00:01:52,Not latest view,US (United States)
Dominic,2020-09-12 03:32:29,00:40:15,,Get Organized with The Home Edit: Season 1: Reese Witherspoon and a Doctor's Dream Closet (Episode 1),,TCL Malone DV Smart TV,00:40:15,00:40:15,US (United States)
Dominic,2020-09-12 02:58:33,00:29:38,Autoplayed: user action: Unspecified; ,Julie and the Phantoms: Season 1: Stand Tall (Episode 9),,TCL Malone DV Smart TV,00:30:41,00:30:41,US (United States)
Dominic,2020-09-12 02:55:15,00:03:15,,Julie and the Phantoms: Season 1: Unsaid Emily (Episode 8),,TCL Malone DV Smart TV,00:20:34,00:20:34,US (United States)
Dominic,2020-09-12 00:11:48,00:17:07,Autoplayed: user action: Unspecified; ,Julie and the Phantoms: Season 1: Unsaid Emily (Episode 8),,TCL Malone DV Smart TV,00:17:21,Not latest view,US (United States)
Dominic,2020-09-11 23:48:41,00:23:06,Autoplayed: user action: None; ,Julie and the Phantoms: Season 1: Edge of Great (Episode 7),,TCL Malone DV Smart TV,00:23:20,00:23:20,US (United States)
Dominic,2020-09-11 22:47:50,00:23:56,Autoplayed: user action: Unspecified; ,Julie and the Phantoms: Season 1: Finally Free (Episode 6),,TCL Malone DV Smart TV,00:25:27,00:25:27,US (United States)
Dominic,2020-09-11 22:03:21,00:26:28,Autoplayed: user action: Unspecified; ,Julie and the Phantoms: Season 1: The Other Side of Hollywood (Episode 5),,TCL Malone DV Smart TV,00:26:44,00:26:44,US (United States)
Dominic,2020-09-11 21:33:28,00:27:35,Autoplayed: user action: Unspecified; ,Julie and the Phantoms: Season 1: I Got the Music (Episode 4),,TCL Malone DV Smart TV,00:27:51,00:27:51,US (United States)
Dominic,2020-09-11 21:20:29,00:12:56,,Julie and the Phantoms: Season 1: Flying Solo (Episode 3),,TCL Malone DV Smart TV,00:23:59,00:23:59,US (United States)
Dominic,2020-09-11 19:26:36,00:10:48,Autoplayed: user action: None; ,Julie and the Phantoms: Season 1: Flying Solo (Episode 3),,TCL Malone DV Smart TV,00:11:04,Not latest view,US (United States)
Dominic,2020-09-11 18:58:23,00:28:10,Autoplayed: user action: None; ,Julie and the Phantoms: Season 1: Bright (Episode 2),,TCL Malone DV Smart TV,00:28:26,00:28:26,US (United States)
Dominic,2020-09-11 18:24:06,00:34:14,,Julie and the Phantoms: Season 1: Wake Up (Episode 1),,TCL Malone DV Smart TV,00:34:14,00:34:14,US (United States)
Dominic,2020-09-09 20:33:56,00:53:17,,The Social Dilemma,,TCL Malone DV Smart TV,00:53:17,Not latest view,US (United States)
Dominic,2020-09-09 18:53:33,00:31:53,Autoplayed: user action: Unspecified; ,Cobra Kai: Season 2: No Mercy (Episode 10),,TCL Malone DV Smart TV,00:32:02,00:32:02,US (United States)
Dominic,2020-09-09 18:15:48,00:29:49,,Cobra Kai: Season 2: Pulpo (Episode 9),,TCL Malone DV Smart TV,00:29:49,00:29:49,US (United States)
Dominic,2020-09-09 05:01:14,00:28:57,Autoplayed: user action: Unspecified; ,Cobra Kai: Season 2: Glory of Love (Episode 8),,TCL Malone DV Smart TV,00:29:06,00:29:06,US (United States)
Dominic,2020-09-09 04:31:43,00:25:42,Autoplayed: user action: Unspecified; ,Cobra Kai: Season 2: Lull (Episode 7),,TCL Malone DV Smart TV,00:25:51,00:25:51,US (United States)
Dominic,2020-09-09 04:01:39,00:30:03,Autoplayed: user action: None; ,Cobra Kai: Season 2: Take a Right (Episode 6),,TCL Malone DV Smart TV,00:30:12,00:30:12,US (United States)
Dominic,2020-09-09 03:32:20,00:29:14,Autoplayed: user action: Unspecified; ,Cobra Kai: Season 2: All In (Episode 5),,TCL Malone DV Smart TV,00:29:52,00:29:52,US (United States)
Dominic,2020-09-09 03:03:41,00:28:25,Autoplayed: user action: Unspecified; ,Cobra Kai: Season 2: The Moment of Truth (Episode 4),,TCL Malone DV Smart TV,00:31:01,00:31:01,US (United States)
Dominic,2020-09-09 02:55:02,00:08:35,,Cobra Kai: Season 2: Fire and Ice (Episode 3),,TCL Malone DV Smart TV,00:22:29,00:22:29,US (United States)
Dominic,2020-09-09 00:16:51,00:13:46,Autoplayed: user action: Unspecified; ,Cobra Kai: Season 2: Fire and Ice (Episode 3),,TCL Malone DV Smart TV,00:13:55,Not latest view,US (United States)
Dominic,2020-09-08 23:46:47,00:30:02,Autoplayed: user action: None; ,Cobra Kai: Season 2: Back in Black (Episode 2),,TCL Malone DV Smart TV,00:30:06,00:30:06,US (United States)
Dominic,2020-09-08 22:53:06,00:34:10,Autoplayed: user action: Unspecified; ,"Cobra Kai: Season 2: Mercy, Part II (Episode 1)",,TCL Malone DV Smart TV,00:34:14,00:34:14,US (United States)
Dominic,2020-09-08 22:18:29,00:34:20,Autoplayed: user action: Unspecified; ,Cobra Kai: Season 1: Mercy (Episode 10),,TCL Malone DV Smart TV,00:34:29,00:34:29,US (United States)
Dominic,2020-09-08 21:49:11,00:29:16,Autoplayed: user action: None; ,Cobra Kai: Season 1: Different But Same (Episode 9),,TCL Malone DV Smart TV,00:29:20,00:29:20,US (United States)
Dominic,2020-09-08 21:21:01,00:28:08,Autoplayed: user action: None; ,Cobra Kai: Season 1: Molting (Episode 8),,TCL Malone DV Smart TV,00:28:12,00:28:12,US (United States)
Dominic,2020-09-08 20:37:47,00:27:15,,Cobra Kai: Season 1: All Valley (Episode 7),,TCL Malone DV Smart TV,00:27:19,00:27:19,US (United States)
Dominic,2020-09-08 20:08:32,00:28:58,Autoplayed: user action: Unspecified; ,Cobra Kai: Season 1: Quiver (Episode 6),,TCL Malone DV Smart TV,00:28:33,00:28:33,US (United States)
Dominic,2020-09-08 19:27:54,00:31:53,Autoplayed: user action: Unspecified; ,Cobra Kai: Season 1: Counterbalance (Episode 5),,TCL Malone DV Smart TV,00:31:34,00:31:34,US (United States)
Dominic,2020-09-08 19:02:02,00:25:50,Autoplayed: user action: None; ,Cobra Kai: Season 1: Cobra Kai Never Dies (Episode 4),,TCL Malone DV Smart TV,00:25:59,00:25:59,US (United States)
Dominic,2020-09-08 18:40:19,00:21:42,Autoplayed: user action: None; ,Cobra Kai: Season 1: Esqueleto (Episode 3),,TCL Malone DV Smart TV,00:21:45,00:21:45,US (United States)
Dominic,2020-09-08 17:45:50,00:25:52,Autoplayed: user action: Unspecified; ,Cobra Kai: Season 1: Strike First (Episode 2),,TCL Malone DV Smart TV,00:25:56,00:25:56,US (United States)
Dominic,2020-09-08 17:18:52,00:26:55,,Cobra Kai: Season 1: Ace Degenerate (Episode 1),,TCL Malone DV Smart TV,00:26:55,00:26:55,US (United States)
Dominic,2020-09-06 03:28:22,01:20:46,,The Game Changers,,TCL Malone DV Smart TV,01:21:44,01:21:44,US (United States)
Dominic,2020-09-06 02:45:54,00:38:59,,Chef's Table: BBQ: Volume 1: Tootsie Tomanetz (Episode 1),,TCL Malone DV Smart TV,00:38:59,00:38:59,US (United States)
Dominic,2020-09-04 03:40:31,01:25:48,,"Love, Guaranteed",,TCL Malone DV Smart TV,01:25:27,01:25:27,US (United States)
Dominic,2020-09-02 23:11:54,00:24:40,Autoplayed: user action: None; ,Indian Matchmaking: Season 1: Adjustment and Compromise (Episode 8),,TCL Malone DV Smart TV,00:24:44,00:24:44,US (United States)
Dominic,2020-09-02 22:10:48,00:37:56,Autoplayed: user action: Unspecified; ,Indian Matchmaking: Season 1: Marriages Are Breaking like Biscuits (Episode 7),,TCL Malone DV Smart TV,00:38:00,00:38:00,US (United States)
Dominic,2020-09-02 21:23:18,00:40:28,,Indian Matchmaking: Season 1: It’s High Time (Episode 6),,TCL Malone DV Smart TV,00:40:31,00:40:31,US (United States)
Dominic,2020-09-02 20:05:50,00:37:53,Autoplayed: user action: Unspecified; ,Indian Matchmaking: Season 1: Take the Elephant out of the Room (Episode 5),,TCL Malone DV Smart TV,00:37:57,00:37:57,US (United States)
Dominic,2020-09-02 19:29:40,00:35:54,Autoplayed: user action: Unspecified; ,Indian Matchmaking: Season 1: I Want to See You Again (Episode 4),,TCL Malone DV Smart TV,00:38:17,00:38:17,US (United States)
Dominic,2020-09-02 18:51:12,00:38:27,Autoplayed: user action: None; ,Indian Matchmaking: Season 1: I’m Trying My Best! (Episode 3),,TCL Malone DV Smart TV,00:38:30,00:38:30,US (United States)
Dominic,2020-09-02 18:10:15,00:32:03,,Indian Matchmaking: Season 1: Just Find Me Someone! (Episode 2),,TCL Malone DV Smart TV,00:32:06,00:32:06,US (United States)
Dominic,2020-09-02 17:20:23,00:38:20,,"Indian Matchmaking: Season 1: Slim, Trim and Educated (Episode 1)",,TCL Malone DV Smart TV,00:37:55,00:37:55,US (United States)
Dominic,2020-09-02 04:48:11,01:26:53,,All Together Now,,TCL Malone DV Smart TV,01:26:53,01:26:53,US (United States)
Dominic,2020-09-02 03:06:10,01:41:49,,Rising Phoenix,,TCL Malone DV Smart TV,01:41:49,01:41:49,US (United States)
Dominic,2020-09-01 23:42:20,00:00:01,,Rising Phoenix,,TCL Malone DV Smart TV,00:00:01,Not latest view,US (United States)
Dominic,2020-09-01 22:53:25,00:41:53,Autoplayed: user action: Unspecified; ,The Flash: Season 6: Success is Assured (Episode 19),,TCL Malone DV Smart TV,00:41:59,00:41:59,US (United States)
Dominic,2020-09-01 22:06:50,00:39:59,Autoplayed: user action: Unspecified; ,The Flash: Season 6: Pay the Piper (Episode 18),,TCL Malone DV Smart TV,00:41:02,00:41:02,US (United States)
Dominic,2020-09-01 21:23:49,00:41:33,Autoplayed: user action: Unspecified; ,The Flash: Season 6: Liberation (Episode 17),,TCL Malone DV Smart TV,00:42:00,00:42:00,US (United States)
Dominic,2020-09-01 20:41:51,00:41:57,Autoplayed: user action: None; ,The Flash: Season 6: So Long and Goodnight (Episode 16),,TCL Malone DV Smart TV,00:42:02,00:42:02,US (United States)
Dominic,2020-09-01 19:31:52,00:41:54,,The Flash: Season 6: The Exorcism of Nash Wells (Episode 15),,TCL Malone DV Smart TV,00:42:00,00:42:00,US (United States)
Dominic,2020-09-01 18:49:58,00:41:51,Autoplayed: user action: Unspecified; ,The Flash: Season 6: Death of the Speed Force (Episode 14),,TCL Malone DV Smart TV,00:41:56,00:41:56,US (United States)
Dominic,2020-09-01 18:08:10,00:41:47,Autoplayed: user action: None; ,The Flash: Season 6: Grodd Friended Me (Episode 13),,TCL Malone DV Smart TV,00:41:52,00:41:52,US (United States)
Dominic,2020-09-01 17:03:25,00:41:57,Autoplayed: user action: Unspecified; ,The Flash: Season 6: A Girl Named Sue (Episode 12),,TCL Malone DV Smart TV,00:42:02,00:42:02,US (United States)
Dominic,2020-09-01 16:21:34,00:41:50,,The Flash: Season 6: Love is a Battlefield (Episode 11),,TCL Malone DV Smart TV,00:41:50,00:41:50,US (United States)
Dominic,2020-09-01 04:55:49,00:41:46,,The Flash: Season 6: Marathon (Episode 10),,TCL Malone DV Smart TV,00:41:58,00:41:58,US (United States)
Dominic,2020-09-01 04:13:38,00:41:54,,DC's Legends of Tomorrow: Season 5: Crisis on Infinite Earths: Hour Five (Episode 1),,TCL Malone DV Smart TV,00:41:54,00:41:54,US (United States)
Dominic,2020-09-01 02:48:18,00:41:17,,Arrow: Season 8: Crisis on Infinite Earths: Hour Four (Episode 8),,TCL Malone DV Smart TV,00:42:02,00:42:02,US (United States)
Dominic,2020-09-01 02:10:02,00:37:45,,The Flash: Season 6: Crisis on Infinite Earths: Hour Three (Episode 9),,TCL Malone DV Smart TV,00:41:57,00:41:57,US (United States)
Dominic,2020-09-01 01:27:47,00:41:33,,Supergirl: Season 5: Crisis on Infinite Earths: Hour One (Episode 9),,TCL Malone DV Smart TV,00:41:33,00:41:33,US (United States)
Dominic,2020-09-01 00:47:11,00:03:00,,The Flash: Season 6: Crisis on Infinite Earths: Hour Three (Episode 9),,TCL Malone DV Smart TV,00:03:06,Not latest view,US (United States)
Dominic,2020-08-31 23:47:43,00:41:14,Autoplayed: user action: Unspecified; ,The Flash: Season 6: The Last Temptation of Barry Allen: Part 2 (Episode 8),,TCL Malone DV Smart TV,00:41:54,00:41:54,US (United States)
Dominic,2020-08-31 23:05:15,00:42:22,Autoplayed: user action: Unspecified; ,The Flash: Season 6: The Last Temptation of Barry Allen: Part 1 (Episode 7),,TCL Malone DV Smart TV,00:42:03,00:42:03,US (United States)
Dominic,2020-08-31 22:03:03,00:41:11,Autoplayed: user action: Unspecified; ,The Flash: Season 6: License To Elongate (Episode 6),,TCL Malone DV Smart TV,00:41:58,00:41:58,US (United States)
Dominic,2020-08-31 21:20:47,00:41:26,Autoplayed: user action: Unspecified; ,The Flash: Season 6: Kiss Kiss Breach Breach (Episode 5),,TCL Malone DV Smart TV,00:42:04,00:42:04,US (United States)
Dominic,2020-08-31 20:39:23,00:41:22,Autoplayed: user action: None; ,The Flash: Season 6: There Will Be Blood (Episode 4),,TCL Malone DV Smart TV,00:42:01,00:42:01,US (United States)
Dominic,2020-08-31 19:01:26,00:41:15,Autoplayed: user action: Unspecified; ,The Flash: Season 6: Dead Man Running (Episode 3),,TCL Malone DV Smart TV,00:41:56,00:41:56,US (United States)
Dominic,2020-08-31 18:20:15,00:41:10,Autoplayed: user action: None; ,The Flash: Season 6: A Flash of The Lightning (Episode 2),,TCL Malone DV Smart TV,00:41:52,00:41:52,US (United States)
Dominic,2020-08-31 16:57:12,00:41:13,Autoplayed: user action: Unspecified; ,The Flash: Season 6: Into The Void (Episode 1),,TCL Malone DV Smart TV,00:41:59,00:41:59,US (United States)
Dominic,2020-08-31 16:15:30,00:41:31,Autoplayed: user action: Unspecified; ,The Flash: Season 5: Legacy (Episode 22),,TCL Malone DV Smart TV,00:42:02,00:42:02,US (United States)
Dominic,2020-08-31 15:29:46,00:41:09,,The Flash: Season 5: The Girl With The Red Lightning (Episode 21),,TCL Malone DV Smart TV,00:41:52,00:41:52,US (United States)
Dominic,2020-08-31 05:16:17,00:41:15,,The Flash: Season 5: Gone Rogue (Episode 20),,TCL Malone DV Smart TV,00:41:56,00:41:56,US (United States)
Dominic,2020-08-31 04:36:17,00:39:51,Autoplayed: user action: Unspecified; ,The Flash: Season 5: Snow Pack (Episode 19),,TCL Malone DV Smart TV,00:41:37,00:41:37,US (United States)
Dominic,2020-08-31 03:55:21,00:40:55,Autoplayed: user action: None; ,The Flash: Season 5: Godspeed (Episode 18),,TCL Malone DV Smart TV,00:41:58,00:41:58,US (United States)
Dominic,2020-08-31 03:26:51,00:13:22,,The Flash: Season 5: Time Bomb (Episode 17),,TCL Malone DV Smart TV,00:42:02,00:42:02,US (United States)
Dominic,2020-08-30 21:08:37,00:26:53,,The Flash: Season 5: Time Bomb (Episode 17),,TCL Malone DV Smart TV,00:28:42,Not latest view,US (United States)
Dominic,2020-08-30 20:28:33,00:39:58,Autoplayed: user action: Unspecified; ,The Flash: Season 5: Failure is an Orphan (Episode 16),,TCL Malone DV Smart TV,00:41:50,00:41:50,US (United States)
Dominic,2020-08-30 19:33:01,00:36:20,Autoplayed: user action: Unspecified; ,The Flash: Season 5: King Shark Vs Gorilla Grodd (Episode 15),,TCL Malone DV Smart TV,00:41:24,00:41:24,US (United States)
Dominic,2020-08-30 18:51:26,00:41:31,,The Flash: Season 5: Cause and XS (Episode 14),,TCL Malone DV Smart TV,00:42:02,00:42:02,US (United States)
Dominic,2020-08-30 00:00:05,00:40:26,Autoplayed: user action: Unspecified; ,The Flash: Season 5: Goldfaced (Episode 13),,TCL Malone DV Smart TV,00:41:54,00:41:54,US (United States)
Dominic,2020-08-29 23:19:15,00:40:48,Autoplayed: user action: None; ,The Flash: Season 5: Memorabilia (Episode 12),,TCL Malone DV Smart TV,00:41:51,00:41:51,US (United States)
Dominic,2020-08-29 22:38:12,00:41:02,Autoplayed: user action: None; ,The Flash: Season 5: Seeing Red (Episode 11),,TCL Malone DV Smart TV,00:42:02,00:42:02,US (United States)
Dominic,2020-08-29 21:41:59,00:41:01,Autoplayed: user action: Unspecified; ,The Flash: Season 5: The	Flash & The Furious (Episode 10),,TCL Malone DV Smart TV,00:42:01,00:42:01,US (United States)
Dominic,2020-08-29 20:54:36,00:41:06,,The Flash: Season 5: Elseworlds: Hour One (Episode 9),,TCL Malone DV Smart TV,00:42:02,00:42:02,US (United States)
Dominic,2020-08-29 17:00:31,00:40:42,,The Flash: Season 5: What's Past Is Prologue (Episode 8),,TCL Malone DV Smart TV,00:41:59,00:41:59,US (United States)
Dominic,2020-08-28 19:48:09,00:00:46,Autoplayed: user action: None; ,The Flash: Season 5: What's Past Is Prologue (Episode 8),,TCL Malone DV Smart TV,00:01:12,Not latest view,US (United States)
Dominic,2020-08-28 18:49:47,00:40:58,Autoplayed: user action: Unspecified; ,"The Flash: Season 5: O Come,	 All Ye Thankful (Episode 7)",,TCL Malone DV Smart TV,00:42:02,00:42:02,US (United States)
Dominic,2020-08-28 18:04:50,00:41:17,Autoplayed: user action: Unspecified; ,The Flash: Season 5: The Icicle Cometh (Episode 6),,TCL Malone DV Smart TV,00:41:41,00:41:41,US (United States)
Dominic,2020-08-28 17:09:34,00:41:03,Autoplayed: user action: Unspecified; ,The Flash: Season 5: All Doll'd Up (Episode 5),,TCL Malone DV Smart TV,00:42:02,00:42:02,US (United States)
Dominic,2020-08-28 16:29:30,00:39:59,,The Flash: Season 5: News Flash (Episode 4),,TCL Malone DV Smart TV,00:40:49,00:40:49,US (United States)
Dominic,2020-08-28 05:09:28,00:41:25,Autoplayed: user action: Unspecified; ,The Flash: Season 5: The Death of Vibe (Episode 3),,TCL Malone DV Smart TV,00:42:01,00:42:01,US (United States)
Dominic,2020-08-28 03:51:23,00:41:57,Autoplayed: user action: Unspecified; ,The Flash: Season 5: Blocked (Episode 2),,TCL Malone DV Smart TV,00:41:49,00:41:49,US (United States)
Dominic,2020-08-28 03:06:35,00:41:46,Autoplayed: user action: Unspecified; ,The Flash: Season 5: Nora (Episode 1),,TCL Malone DV Smart TV,00:42:00,00:42:00,US (United States)
Dominic,2020-08-28 02:51:24,00:15:10,,The Flash: Season 4: We Are the Flash (Episode 23),,TCL Malone DV Smart TV,00:42:00,00:42:00,US (United States)
Dominic,2020-08-28 00:04:30,00:26:12,Autoplayed: user action: None; ,The Flash: Season 4: We Are the Flash (Episode 23),,TCL Malone DV Smart TV,00:26:51,Not latest view,US (United States)
Dominic,2020-08-27 23:04:52,00:40:46,Autoplayed: user action: Unspecified; ,The Flash: Season 4: Think Fast (Episode 22),,TCL Malone DV Smart TV,00:41:39,00:41:39,US (United States)
